dataset,model,signal,coverage,selective_accuracy,risk,n,small_n,n_keep,n_total
MedMentions,Mistral-7B-Instruct-v0.1,margin,0.85,0.2344497607655502,0.7655502392344498,491,False,,
MedMentions,Mistral-7B-Instruct-v0.1,margin,0.8,0.2468193384223918,0.7531806615776081,491,False,,
MedMentions,Mistral-7B-Instruct-v0.1,margin,0.75,0.2520325203252032,0.7479674796747968,491,False,,
MedMentions,Mistral-7B-Instruct-v0.1,margin,0.7,0.2616279069767442,0.7383720930232558,491,False,,
MedMentions,Mistral-7B-Instruct-v0.1,margin,0.65,0.275,0.725,491,False,,
MedMentions,Mistral-7B-Instruct-v0.1,margin,0.6,0.2779661016949152,0.7220338983050847,491,False,,
MedMentions,Mistral-7B-Instruct-v0.1,margin,0.55,0.2878228782287823,0.7121771217712177,491,False,,
MedMentions,Mistral-7B-Instruct-v0.1,margin,0.5,0.2845528455284553,0.7154471544715447,491,False,,
MedMentions,Mistral-7B-Instruct-v0.1,margin,0.45,0.2941176470588235,0.7058823529411764,491,False,,
MedMentions,Mistral-7B-Instruct-v0.1,margin,0.4,0.3096446700507614,0.6903553299492386,491,False,,
MedMentions,Mistral-7B-Instruct-v0.1,margin,0.35,0.3255813953488372,0.6744186046511628,491,False,,
MedMentions,Mistral-7B-Instruct-v0.1,margin,0.3,0.3445945945945945,0.6554054054054055,491,False,,
MedMentions,Mistral-7B-Instruct-v0.1,margin,0.25,0.3658536585365853,0.6341463414634146,491,False,,
MedMentions,Mistral-7B-Instruct-v0.1,margin,0.2,0.3838383838383838,0.6161616161616161,491,False,,
MedMentions,Mistral-7B-Instruct-v0.1,margin,0.15,0.3918918918918919,0.6081081081081081,491,False,,
MedMentions,Mistral-7B-Instruct-v0.1,margin,0.1,0.44,0.56,491,False,,
MedMentions,Mistral-7B-Instruct-v0.1,random,1.0,0.2118126272912423,0.7881873727087576,491,False,,
MedMentions,Mistral-7B-Instruct-v0.1,random,0.95,0.2118843683083511,0.7881156316916489,491,False,,
MedMentions,Mistral-7B-Instruct-v0.1,random,0.9,0.2132352941176471,0.7867647058823529,491,False,,
MedMentions,Mistral-7B-Instruct-v0.1,random,0.85,0.2132775119617224,0.7867224880382775,491,False,,
MedMentions,Mistral-7B-Instruct-v0.1,random,0.8,0.2128498727735369,0.7871501272264632,491,False,,
MedMentions,Mistral-7B-Instruct-v0.1,random,0.75,0.2127371273712736,0.7872628726287263,491,False,,
MedMentions,Mistral-7B-Instruct-v0.1,random,0.7,0.2114825581395349,0.7885174418604651,491,False,,
MedMentions,Mistral-7B-Instruct-v0.1,random,0.65,0.2104687499999999,0.78953125,491,False,,
MedMentions,Mistral-7B-Instruct-v0.1,random,0.6,0.2086440677966101,0.7913559322033898,491,False,,
MedMentions,Mistral-7B-Instruct-v0.1,random,0.55,0.2092250922509225,0.7907749077490775,491,False,,
MedMentions,Mistral-7B-Instruct-v0.1,random,0.5,0.2071138211382114,0.7928861788617886,491,False,,
MedMentions,Mistral-7B-Instruct-v0.1,random,0.45,0.2101809954751131,0.7898190045248868,491,False,,
MedMentions,Mistral-7B-Instruct-v0.1,random,0.4,0.2111675126903553,0.7888324873096446,491,False,,
MedMentions,Mistral-7B-Instruct-v0.1,random,0.35,0.2075581395348837,0.7924418604651162,491,False,,
MedMentions,Mistral-7B-Instruct-v0.1,random,0.3,0.206081081081081,0.793918918918919,491,False,,
MedMentions,Mistral-7B-Instruct-v0.1,random,0.25,0.2081300813008129,0.791869918699187,491,False,,
MedMentions,Mistral-7B-Instruct-v0.1,random,0.2,0.2141414141414142,0.7858585858585858,491,False,,
MedMentions,Mistral-7B-Instruct-v0.1,random,0.15,0.2135135135135135,0.7864864864864864,491,False,,
MedMentions,Mistral-7B-Instruct-v0.1,random,0.1,0.209,0.7909999999999999,491,False,,
MedMentions,BERT-base,entropy,1.0,0.038696537678207736,0.9613034623217923,491,False,491.0,491.0
MedMentions,BERT-base,entropy,0.95,0.03854389721627409,0.961456102783726,491,False,467.0,491.0
MedMentions,BERT-base,entropy,0.9,0.04072398190045249,0.9592760180995475,491,False,442.0,491.0
MedMentions,BERT-base,entropy,0.85,0.0430622009569378,0.9569377990430622,491,False,418.0,491.0
MedMentions,BERT-base,entropy,0.8,0.043256997455470736,0.9567430025445293,491,False,393.0,491.0
MedMentions,BERT-base,entropy,0.75,0.04607046070460705,0.9539295392953929,491,False,369.0,491.0
MedMentions,BERT-base,entropy,0.7,0.0436046511627907,0.9563953488372093,491,False,344.0,491.0
MedMentions,BERT-base,entropy,0.65,0.046875,0.953125,491,False,320.0,491.0
MedMentions,BERT-base,entropy,0.6,0.04406779661016949,0.9559322033898305,491,False,295.0,491.0
MedMentions,BERT-base,entropy,0.55,0.04059040590405904,0.959409594095941,491,False,271.0,491.0
MedMentions,BERT-base,entropy,0.5,0.036585365853658534,0.9634146341463414,491,False,246.0,491.0
MedMentions,BERT-base,entropy,0.45,0.04072398190045249,0.9592760180995475,491,False,221.0,491.0
MedMentions,BERT-base,entropy,0.4,0.03553299492385787,0.9644670050761421,491,False,197.0,491.0
MedMentions,BERT-base,entropy,0.35,0.03488372093023256,0.9651162790697675,491,False,172.0,491.0
MedMentions,BERT-base,entropy,0.3,0.033783783783783786,0.9662162162162162,491,False,148.0,491.0
MedMentions,BERT-base,entropy,0.25,0.04065040650406504,0.959349593495935,491,False,123.0,491.0
MedMentions,BERT-base,entropy,0.2,0.04040404040404041,0.9595959595959596,491,False,99.0,491.0
MedMentions,BERT-base,entropy,0.15,0.04054054054054054,0.9594594594594594,491,False,74.0,491.0
MedMentions,BERT-base,entropy,0.1,0.02,0.98,491,False,50.0,491.0
MedMentions,BERT-base,confidence,1.0,0.038696537678207736,0.9613034623217923,491,False,491.0,491.0
MedMentions,BERT-base,confidence,0.95,0.03854389721627409,0.961456102783726,491,False,467.0,491.0
MedMentions,BERT-base,confidence,0.9,0.03619909502262444,0.9638009049773756,491,False,442.0,491.0
MedMentions,BERT-base,confidence,0.85,0.03349282296650718,0.9665071770334929,491,False,418.0,491.0
MedMentions,BERT-base,confidence,0.8,0.035623409669211195,0.9643765903307888,491,False,393.0,491.0
MedMentions,BERT-base,confidence,0.75,0.037940379403794036,0.962059620596206,491,False,369.0,491.0
MedMentions,BERT-base,confidence,0.7,0.0377906976744186,0.9622093023255814,491,False,344.0,491.0
MedMentions,BERT-base,confidence,0.65,0.0375,0.9625,491,False,320.0,491.0
MedMentions,BERT-base,confidence,0.6,0.04067796610169491,0.9593220338983051,491,False,295.0,491.0
MedMentions,BERT-base,confidence,0.55,0.04059040590405904,0.959409594095941,491,False,271.0,491.0
MedMentions,BERT-base,confidence,0.5,0.04065040650406504,0.959349593495935,491,False,246.0,491.0
MedMentions,BERT-base,confidence,0.45,0.04072398190045249,0.9592760180995475,491,False,221.0,491.0
MedMentions,BERT-base,confidence,0.4,0.04568527918781726,0.9543147208121827,491,False,197.0,491.0
MedMentions,BERT-base,confidence,0.35,0.040697674418604654,0.9593023255813954,491,False,172.0,491.0
MedMentions,BERT-base,confidence,0.3,0.04054054054054054,0.9594594594594594,491,False,148.0,491.0
MedMentions,BERT-base,confidence,0.25,0.04878048780487805,0.9512195121951219,491,False,123.0,491.0
MedMentions,BERT-base,confidence,0.2,0.050505050505050504,0.9494949494949495,491,False,99.0,491.0
MedMentions,BERT-base,confidence,0.15,0.013513513513513514,0.9864864864864865,491,False,74.0,491.0
MedMentions,BERT-base,confidence,0.1,0.0,1.0,491,False,50.0,491.0
MedMentions,BERT-base,margin,1.0,0.038696537678207736,0.9613034623217923,491,False,491.0,491.0
MedMentions,BERT-base,margin,0.95,0.04068522483940043,0.9593147751605996,491,False,467.0,491.0
MedMentions,BERT-base,margin,0.9,0.042986425339366516,0.9570135746606335,491,False,442.0,491.0
MedMentions,BERT-base,margin,0.85,0.045454545454545456,0.9545454545454546,491,False,418.0,491.0
MedMentions,BERT-base,margin,0.8,0.04834605597964377,0.9516539440203562,491,False,393.0,491.0
MedMentions,BERT-base,margin,0.75,0.051490514905149054,0.948509485094851,491,False,369.0,491.0
MedMentions,BERT-base,margin,0.7,0.055232558139534885,0.9447674418604651,491,False,344.0,491.0
MedMentions,BERT-base,margin,0.65,0.059375,0.940625,491,False,320.0,491.0
MedMentions,BERT-base,margin,0.6,0.06440677966101695,0.9355932203389831,491,False,295.0,491.0
MedMentions,BERT-base,margin,0.55,0.07011070110701106,0.929889298892989,491,False,271.0,491.0
MedMentions,BERT-base,margin,0.5,0.07723577235772358,0.9227642276422764,491,False,246.0,491.0
MedMentions,BERT-base,margin,0.45,0.08597285067873303,0.9140271493212669,491,False,221.0,491.0
MedMentions,BERT-base,margin,0.4,0.09644670050761421,0.9035532994923858,491,False,197.0,491.0
MedMentions,BERT-base,margin,0.35,0.11046511627906977,0.8895348837209303,491,False,172.0,491.0
MedMentions,BERT-base,margin,0.3,0.12837837837837837,0.8716216216216216,491,False,148.0,491.0
MedMentions,BERT-base,margin,0.25,0.15447154471544716,0.8455284552845528,491,False,123.0,491.0
MedMentions,BERT-base,margin,0.2,0.1919191919191919,0.8080808080808081,491,False,99.0,491.0
MedMentions,BERT-base,margin,0.15,0.25675675675675674,0.7432432432432432,491,False,74.0,491.0
MedMentions,BERT-base,margin,0.1,0.38,0.62,491,False,50.0,491.0
MedMentions,BERT-base,combined,1.0,0.038696537678207736,0.9613034623217923,491,False,491.0,491.0
MedMentions,BERT-base,combined,0.95,0.03854389721627409,0.961456102783726,491,False,467.0,491.0
MedMentions,BERT-base,combined,0.9,0.04072398190045249,0.9592760180995475,491,False,442.0,491.0
MedMentions,BERT-base,combined,0.85,0.0430622009569378,0.9569377990430622,491,False,418.0,491.0
MedMentions,BERT-base,combined,0.8,0.043256997455470736,0.9567430025445293,491,False,393.0,491.0
MedMentions,BERT-base,combined,0.75,0.04607046070460705,0.9539295392953929,491,False,369.0,491.0
MedMentions,BERT-base,combined,0.7,0.0436046511627907,0.9563953488372093,491,False,344.0,491.0
MedMentions,BERT-base,combined,0.65,0.046875,0.953125,491,False,320.0,491.0
MedMentions,BERT-base,combined,0.6,0.04406779661016949,0.9559322033898305,491,False,295.0,491.0
MedMentions,BERT-base,combined,0.55,0.04059040590405904,0.959409594095941,491,False,271.0,491.0
MedMentions,BERT-base,combined,0.5,0.036585365853658534,0.9634146341463414,491,False,246.0,491.0
MedMentions,BERT-base,combined,0.45,0.04072398190045249,0.9592760180995475,491,False,221.0,491.0
MedMentions,BERT-base,combined,0.4,0.03553299492385787,0.9644670050761421,491,False,197.0,491.0
MedMentions,BERT-base,combined,0.35,0.03488372093023256,0.9651162790697675,491,False,172.0,491.0
MedMentions,BERT-base,combined,0.3,0.033783783783783786,0.9662162162162162,491,False,148.0,491.0
MedMentions,BERT-base,combined,0.25,0.04065040650406504,0.959349593495935,491,False,123.0,491.0
MedMentions,BERT-base,combined,0.2,0.04040404040404041,0.9595959595959596,491,False,99.0,491.0
MedMentions,BERT-base,combined,0.15,0.04054054054054054,0.9594594594594594,491,False,74.0,491.0
MedMentions,BERT-base,combined,0.1,0.02,0.98,491,False,50.0,491.0
MedMentions,BERT-base,combined_3,1.0,0.038696537678207736,0.9613034623217923,491,False,491.0,491.0
MedMentions,BERT-base,combined_3,0.95,0.04068522483940043,0.9593147751605996,491,False,467.0,491.0
MedMentions,BERT-base,combined_3,0.9,0.042986425339366516,0.9570135746606335,491,False,442.0,491.0
MedMentions,BERT-base,combined_3,0.85,0.045454545454545456,0.9545454545454546,491,False,418.0,491.0
MedMentions,BERT-base,combined_3,0.8,0.04834605597964377,0.9516539440203562,491,False,393.0,491.0
MedMentions,BERT-base,combined_3,0.75,0.051490514905149054,0.948509485094851,491,False,369.0,491.0
MedMentions,BERT-base,combined_3,0.7,0.055232558139534885,0.9447674418604651,491,False,344.0,491.0
MedMentions,BERT-base,combined_3,0.65,0.059375,0.940625,491,False,320.0,491.0
MedMentions,BERT-base,combined_3,0.6,0.06440677966101695,0.9355932203389831,491,False,295.0,491.0
MedMentions,BERT-base,combined_3,0.55,0.07011070110701106,0.929889298892989,491,False,271.0,491.0
MedMentions,BERT-base,combined_3,0.5,0.07723577235772358,0.9227642276422764,491,False,246.0,491.0
MedMentions,BERT-base,combined_3,0.45,0.08144796380090498,0.918552036199095,491,False,221.0,491.0
MedMentions,BERT-base,combined_3,0.4,0.09137055837563451,0.9086294416243654,491,False,197.0,491.0
MedMentions,BERT-base,combined_3,0.35,0.10465116279069768,0.8953488372093024,491,False,172.0,491.0
MedMentions,BERT-base,combined_3,0.3,0.11486486486486487,0.8851351351351351,491,False,148.0,491.0
MedMentions,BERT-base,combined_3,0.25,0.12195121951219512,0.8780487804878049,491,False,123.0,491.0
MedMentions,BERT-base,combined_3,0.2,0.15151515151515152,0.8484848484848485,491,False,99.0,491.0
MedMentions,BERT-base,combined_3,0.15,0.17567567567567569,0.8243243243243243,491,False,74.0,491.0
MedMentions,BERT-base,combined_3,0.1,0.26,0.74,491,False,50.0,491.0
MedMentions,BERT-base,random,1.0,0.03869653767820773,0.9613034623217923,491,False,,
MedMentions,BERT-base,random,0.95,0.03875802997858672,0.9612419700214133,491,False,,
MedMentions,BERT-base,random,0.9,0.039366515837104064,0.960633484162896,491,False,,
MedMentions,BERT-base,random,0.85,0.03971291866028708,0.960287081339713,491,False,,
MedMentions,BERT-base,random,0.8,0.040458015267175566,0.9595419847328245,491,False,,
MedMentions,BERT-base,random,0.75,0.040379403794037934,0.9596205962059621,491,False,,
MedMentions,BERT-base,random,0.7,0.03997093023255814,0.9600290697674418,491,False,,
MedMentions,BERT-base,random,0.65,0.04,0.96,491,False,,
MedMentions,BERT-base,random,0.6,0.040847457627118645,0.9591525423728814,491,False,,
MedMentions,BERT-base,random,0.55,0.04022140221402214,0.9597785977859778,491,False,,
MedMentions,BERT-base,random,0.5,0.04024390243902439,0.9597560975609756,491,False,,
MedMentions,BERT-base,random,0.45,0.03981900452488687,0.9601809954751132,491,False,,
MedMentions,BERT-base,random,0.4,0.03883248730964468,0.9611675126903553,491,False,,
MedMentions,BERT-base,random,0.35,0.038081395348837206,0.9619186046511627,491,False,,
MedMentions,BERT-base,random,0.3,0.03648648648648649,0.9635135135135136,491,False,,
MedMentions,BERT-base,random,0.25,0.03658536585365853,0.9634146341463414,491,False,,
MedMentions,BERT-base,random,0.2,0.03484848484848486,0.9651515151515151,491,False,,
MedMentions,BERT-base,random,0.15,0.03648648648648649,0.9635135135135136,491,False,,
MedMentions,BERT-base,random,0.1,0.039000000000000014,0.961,491,False,,
MedMentions,BioBERT,entropy,1.0,0.07128309572301425,0.9287169042769857,491,False,491.0,491.0
MedMentions,BioBERT,entropy,0.95,0.0728051391862955,0.9271948608137045,491,False,467.0,491.0
MedMentions,BioBERT,entropy,0.9,0.07692307692307693,0.9230769230769231,491,False,442.0,491.0
MedMentions,BioBERT,entropy,0.85,0.08133971291866028,0.9186602870813397,491,False,418.0,491.0
MedMentions,BioBERT,entropy,0.8,0.08651399491094147,0.9134860050890585,491,False,393.0,491.0
MedMentions,BioBERT,entropy,0.75,0.0921409214092141,0.9078590785907859,491,False,369.0,491.0
MedMentions,BioBERT,entropy,0.7,0.09302325581395349,0.9069767441860466,491,False,344.0,491.0
MedMentions,BioBERT,entropy,0.65,0.09375,0.90625,491,False,320.0,491.0
MedMentions,BioBERT,entropy,0.6,0.09491525423728814,0.9050847457627118,491,False,295.0,491.0
MedMentions,BioBERT,entropy,0.55,0.0959409594095941,0.9040590405904059,491,False,271.0,491.0
MedMentions,BioBERT,entropy,0.5,0.08943089430894309,0.9105691056910569,491,False,246.0,491.0
MedMentions,BioBERT,entropy,0.45,0.09502262443438914,0.9049773755656109,491,False,221.0,491.0
MedMentions,BioBERT,entropy,0.4,0.1065989847715736,0.8934010152284264,491,False,197.0,491.0
MedMentions,BioBERT,entropy,0.35,0.09883720930232558,0.9011627906976745,491,False,172.0,491.0
MedMentions,BioBERT,entropy,0.3,0.0945945945945946,0.9054054054054054,491,False,148.0,491.0
MedMentions,BioBERT,entropy,0.25,0.10569105691056911,0.8943089430894309,491,False,123.0,491.0
MedMentions,BioBERT,entropy,0.2,0.10101010101010101,0.898989898989899,491,False,99.0,491.0
MedMentions,BioBERT,entropy,0.15,0.08108108108108109,0.9189189189189189,491,False,74.0,491.0
MedMentions,BioBERT,entropy,0.1,0.08,0.92,491,False,50.0,491.0
MedMentions,BioBERT,confidence,1.0,0.07128309572301425,0.9287169042769857,491,False,491.0,491.0
MedMentions,BioBERT,confidence,0.95,0.06638115631691649,0.9336188436830835,491,False,467.0,491.0
MedMentions,BioBERT,confidence,0.9,0.06561085972850679,0.9343891402714932,491,False,442.0,491.0
MedMentions,BioBERT,confidence,0.85,0.0645933014354067,0.9354066985645932,491,False,418.0,491.0
MedMentions,BioBERT,confidence,0.8,0.06615776081424936,0.9338422391857506,491,False,393.0,491.0
MedMentions,BioBERT,confidence,0.75,0.07046070460704607,0.929539295392954,491,False,369.0,491.0
MedMentions,BioBERT,confidence,0.7,0.0755813953488372,0.9244186046511628,491,False,344.0,491.0
MedMentions,BioBERT,confidence,0.65,0.075,0.925,491,False,320.0,491.0
MedMentions,BioBERT,confidence,0.6,0.0711864406779661,0.9288135593220339,491,False,295.0,491.0
MedMentions,BioBERT,confidence,0.55,0.07011070110701106,0.929889298892989,491,False,271.0,491.0
MedMentions,BioBERT,confidence,0.5,0.07723577235772358,0.9227642276422764,491,False,246.0,491.0
MedMentions,BioBERT,confidence,0.45,0.07239819004524888,0.9276018099547512,491,False,221.0,491.0
MedMentions,BioBERT,confidence,0.4,0.07614213197969544,0.9238578680203046,491,False,197.0,491.0
MedMentions,BioBERT,confidence,0.35,0.05813953488372093,0.9418604651162791,491,False,172.0,491.0
MedMentions,BioBERT,confidence,0.3,0.05405405405405406,0.9459459459459459,491,False,148.0,491.0
MedMentions,BioBERT,confidence,0.25,0.056910569105691054,0.943089430894309,491,False,123.0,491.0
MedMentions,BioBERT,confidence,0.2,0.06060606060606061,0.9393939393939394,491,False,99.0,491.0
MedMentions,BioBERT,confidence,0.15,0.04054054054054054,0.9594594594594594,491,False,74.0,491.0
MedMentions,BioBERT,confidence,0.1,0.04,0.96,491,False,50.0,491.0
MedMentions,BioBERT,margin,1.0,0.07128309572301425,0.9287169042769857,491,False,491.0,491.0
MedMentions,BioBERT,margin,0.95,0.07494646680942184,0.9250535331905781,491,False,467.0,491.0
MedMentions,BioBERT,margin,0.9,0.07692307692307693,0.9230769230769231,491,False,442.0,491.0
MedMentions,BioBERT,margin,0.85,0.08133971291866028,0.9186602870813397,491,False,418.0,491.0
MedMentions,BioBERT,margin,0.8,0.08651399491094147,0.9134860050890585,491,False,393.0,491.0
MedMentions,BioBERT,margin,0.75,0.0921409214092141,0.9078590785907859,491,False,369.0,491.0
MedMentions,BioBERT,margin,0.7,0.09883720930232558,0.9011627906976745,491,False,344.0,491.0
MedMentions,BioBERT,margin,0.65,0.10625,0.89375,491,False,320.0,491.0
MedMentions,BioBERT,margin,0.6,0.1152542372881356,0.8847457627118644,491,False,295.0,491.0
MedMentions,BioBERT,margin,0.55,0.12546125461254612,0.8745387453874539,491,False,271.0,491.0
MedMentions,BioBERT,margin,0.5,0.13821138211382114,0.8617886178861789,491,False,246.0,491.0
MedMentions,BioBERT,margin,0.45,0.15384615384615385,0.8461538461538461,491,False,221.0,491.0
MedMentions,BioBERT,margin,0.4,0.17258883248730963,0.8274111675126904,491,False,197.0,491.0
MedMentions,BioBERT,margin,0.35,0.19767441860465115,0.8023255813953488,491,False,172.0,491.0
MedMentions,BioBERT,margin,0.3,0.22972972972972974,0.7702702702702703,491,False,148.0,491.0
MedMentions,BioBERT,margin,0.25,0.2764227642276423,0.7235772357723578,491,False,123.0,491.0
MedMentions,BioBERT,margin,0.2,0.3333333333333333,0.6666666666666667,491,False,99.0,491.0
MedMentions,BioBERT,margin,0.15,0.4189189189189189,0.5810810810810811,491,False,74.0,491.0
MedMentions,BioBERT,margin,0.1,0.58,0.42000000000000004,491,False,50.0,491.0
MedMentions,BioBERT,combined,1.0,0.07128309572301425,0.9287169042769857,491,False,491.0,491.0
MedMentions,BioBERT,combined,0.95,0.0728051391862955,0.9271948608137045,491,False,467.0,491.0
MedMentions,BioBERT,combined,0.9,0.07692307692307693,0.9230769230769231,491,False,442.0,491.0
MedMentions,BioBERT,combined,0.85,0.08133971291866028,0.9186602870813397,491,False,418.0,491.0
MedMentions,BioBERT,combined,0.8,0.08651399491094147,0.9134860050890585,491,False,393.0,491.0
MedMentions,BioBERT,combined,0.75,0.0921409214092141,0.9078590785907859,491,False,369.0,491.0
MedMentions,BioBERT,combined,0.7,0.09302325581395349,0.9069767441860466,491,False,344.0,491.0
MedMentions,BioBERT,combined,0.65,0.09375,0.90625,491,False,320.0,491.0
MedMentions,BioBERT,combined,0.6,0.09491525423728814,0.9050847457627118,491,False,295.0,491.0
MedMentions,BioBERT,combined,0.55,0.0959409594095941,0.9040590405904059,491,False,271.0,491.0
MedMentions,BioBERT,combined,0.5,0.08943089430894309,0.9105691056910569,491,False,246.0,491.0
MedMentions,BioBERT,combined,0.45,0.09502262443438914,0.9049773755656109,491,False,221.0,491.0
MedMentions,BioBERT,combined,0.4,0.1065989847715736,0.8934010152284264,491,False,197.0,491.0
MedMentions,BioBERT,combined,0.35,0.09883720930232558,0.9011627906976745,491,False,172.0,491.0
MedMentions,BioBERT,combined,0.3,0.0945945945945946,0.9054054054054054,491,False,148.0,491.0
MedMentions,BioBERT,combined,0.25,0.10569105691056911,0.8943089430894309,491,False,123.0,491.0
MedMentions,BioBERT,combined,0.2,0.10101010101010101,0.898989898989899,491,False,99.0,491.0
MedMentions,BioBERT,combined,0.15,0.08108108108108109,0.9189189189189189,491,False,74.0,491.0
MedMentions,BioBERT,combined,0.1,0.08,0.92,491,False,50.0,491.0
MedMentions,BioBERT,combined_3,1.0,0.07128309572301425,0.9287169042769857,491,False,491.0,491.0
MedMentions,BioBERT,combined_3,0.95,0.07494646680942184,0.9250535331905781,491,False,467.0,491.0
MedMentions,BioBERT,combined_3,0.9,0.07918552036199095,0.9208144796380091,491,False,442.0,491.0
MedMentions,BioBERT,combined_3,0.85,0.08373205741626795,0.916267942583732,491,False,418.0,491.0
MedMentions,BioBERT,combined_3,0.8,0.089058524173028,0.910941475826972,491,False,393.0,491.0
MedMentions,BioBERT,combined_3,0.75,0.0948509485094851,0.9051490514905149,491,False,369.0,491.0
MedMentions,BioBERT,combined_3,0.7,0.10174418604651163,0.8982558139534884,491,False,344.0,491.0
MedMentions,BioBERT,combined_3,0.65,0.10625,0.89375,491,False,320.0,491.0
MedMentions,BioBERT,combined_3,0.6,0.1152542372881356,0.8847457627118644,491,False,295.0,491.0
MedMentions,BioBERT,combined_3,0.55,0.12546125461254612,0.8745387453874539,491,False,271.0,491.0
MedMentions,BioBERT,combined_3,0.5,0.13821138211382114,0.8617886178861789,491,False,246.0,491.0
MedMentions,BioBERT,combined_3,0.45,0.1493212669683258,0.8506787330316742,491,False,221.0,491.0
MedMentions,BioBERT,combined_3,0.4,0.16751269035532995,0.8324873096446701,491,False,197.0,491.0
MedMentions,BioBERT,combined_3,0.35,0.18604651162790697,0.813953488372093,491,False,172.0,491.0
MedMentions,BioBERT,combined_3,0.3,0.20945945945945946,0.7905405405405406,491,False,148.0,491.0
MedMentions,BioBERT,combined_3,0.25,0.24390243902439024,0.7560975609756098,491,False,123.0,491.0
MedMentions,BioBERT,combined_3,0.2,0.2727272727272727,0.7272727272727273,491,False,99.0,491.0
MedMentions,BioBERT,combined_3,0.15,0.36486486486486486,0.6351351351351351,491,False,74.0,491.0
MedMentions,BioBERT,combined_3,0.1,0.5,0.5,491,False,50.0,491.0
MedMentions,BioBERT,random,1.0,0.07128309572301424,0.9287169042769857,491,False,,
MedMentions,BioBERT,random,0.95,0.07162740899357602,0.928372591006424,491,False,,
MedMentions,BioBERT,random,0.9,0.07217194570135746,0.9278280542986426,491,False,,
MedMentions,BioBERT,random,0.85,0.07200956937799044,0.9279904306220096,491,False,,
MedMentions,BioBERT,random,0.8,0.07251908396946563,0.9274809160305344,491,False,,
MedMentions,BioBERT,random,0.75,0.07168021680216803,0.9283197831978319,491,False,,
MedMentions,BioBERT,random,0.7,0.07194767441860464,0.9280523255813954,491,False,,
MedMentions,BioBERT,random,0.65,0.07234374999999998,0.9276562500000001,491,False,,
MedMentions,BioBERT,random,0.6,0.07322033898305086,0.9267796610169492,491,False,,
MedMentions,BioBERT,random,0.55,0.07380073800738007,0.9261992619926199,491,False,,
MedMentions,BioBERT,random,0.5,0.07642276422764227,0.9235772357723577,491,False,,
MedMentions,BioBERT,random,0.45,0.07805429864253392,0.9219457013574661,491,False,,
MedMentions,BioBERT,random,0.4,0.07791878172588831,0.9220812182741117,491,False,,
MedMentions,BioBERT,random,0.35,0.07674418604651162,0.9232558139534883,491,False,,
MedMentions,BioBERT,random,0.3,0.07263513513513513,0.9273648648648649,491,False,,
MedMentions,BioBERT,random,0.25,0.07560975609756097,0.9243902439024391,491,False,,
MedMentions,BioBERT,random,0.2,0.07777777777777779,0.9222222222222222,491,False,,
MedMentions,BioBERT,random,0.15,0.07635135135135135,0.9236486486486486,491,False,,
MedMentions,BioBERT,random,0.1,0.07400000000000002,0.9259999999999999,491,False,,
MedMentions,PubMedBERT,entropy,1.0,0.032586558044806514,0.9674134419551935,491,False,491.0,491.0
MedMentions,PubMedBERT,entropy,0.95,0.034261241970021415,0.9657387580299786,491,False,467.0,491.0
MedMentions,PubMedBERT,entropy,0.9,0.033936651583710405,0.9660633484162896,491,False,442.0,491.0
MedMentions,PubMedBERT,entropy,0.85,0.03349282296650718,0.9665071770334929,491,False,418.0,491.0
MedMentions,PubMedBERT,entropy,0.8,0.035623409669211195,0.9643765903307888,491,False,393.0,491.0
MedMentions,PubMedBERT,entropy,0.75,0.03523035230352303,0.964769647696477,491,False,369.0,491.0
MedMentions,PubMedBERT,entropy,0.7,0.0377906976744186,0.9622093023255814,491,False,344.0,491.0
MedMentions,PubMedBERT,entropy,0.65,0.034375,0.965625,491,False,320.0,491.0
MedMentions,PubMedBERT,entropy,0.6,0.03728813559322034,0.9627118644067797,491,False,295.0,491.0
MedMentions,PubMedBERT,entropy,0.55,0.03690036900369004,0.96309963099631,491,False,271.0,491.0
MedMentions,PubMedBERT,entropy,0.5,0.032520325203252036,0.967479674796748,491,False,246.0,491.0
MedMentions,PubMedBERT,entropy,0.45,0.03619909502262444,0.9638009049773756,491,False,221.0,491.0
MedMentions,PubMedBERT,entropy,0.4,0.030456852791878174,0.9695431472081218,491,False,197.0,491.0
MedMentions,PubMedBERT,entropy,0.35,0.023255813953488372,0.9767441860465116,491,False,172.0,491.0
MedMentions,PubMedBERT,entropy,0.3,0.02702702702702703,0.972972972972973,491,False,148.0,491.0
MedMentions,PubMedBERT,entropy,0.25,0.008130081300813009,0.991869918699187,491,False,123.0,491.0
MedMentions,PubMedBERT,entropy,0.2,0.010101010101010102,0.98989898989899,491,False,99.0,491.0
MedMentions,PubMedBERT,entropy,0.15,0.013513513513513514,0.9864864864864865,491,False,74.0,491.0
MedMentions,PubMedBERT,entropy,0.1,0.02,0.98,491,False,50.0,491.0
MedMentions,PubMedBERT,confidence,1.0,0.032586558044806514,0.9674134419551935,491,False,491.0,491.0
MedMentions,PubMedBERT,confidence,0.95,0.029978586723768737,0.9700214132762313,491,False,467.0,491.0
MedMentions,PubMedBERT,confidence,0.9,0.029411764705882353,0.9705882352941176,491,False,442.0,491.0
MedMentions,PubMedBERT,confidence,0.85,0.028708133971291867,0.9712918660287081,491,False,418.0,491.0
MedMentions,PubMedBERT,confidence,0.8,0.027989821882951654,0.9720101781170484,491,False,393.0,491.0
